cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,auto_bi,transit_speed,transit_sd,transit_cv,atspd_ratio
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2021,PM,14.346,C,20.00,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2019,AM,21.65866812693664,D,41.00,11.436779387411924,2.705874666525999,23.65941122816676578200,1.8937733599002183
1,1st St,Market,Harrison,S,0.481558021952,3,2007,AM,16.2947891131176,C,,,,,
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2015,PM,10.3,D,,7.0,0.7,10.00000000000000000000,1.4714285714285714
211,Sutter,Market,Mason,W,0.564249764960,3,2006,AM,11.2,D,,7.3,,,1.5342465753424658
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2006,AM,12.7,D,,,,,
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2006,PM,32.4,A,,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,1999,AM,11.1,D,,,,,
204,Skyline,County Line,Sloat,N,1.94410438321,3,2017,AM,35.4,A,52.00,21.3,3.822348869,17.94529985446009389700,1.6619718309859155
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2019,AM,17.058569879307328,C,41.00,,,,
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2013,AM,13.6,C,,7.4,0.6,8.10810810810810810800,1.8378378378378378
204,Skyline,County Line,Sloat,N,1.94410438321,3,2015,AM,34.8,A,,19.8,4.5,22.72727272727272727300,1.7575757575757576
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2004,PM,18.4,D,,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2015,PM,7.6,F,,,,,
231,West Portal,Ulloa,Sloat,S,0.535165055910,3,2013,AM,17.241685144124347,C,,11.2,1.8,16.07142857142857142900,1.5394361735825310
88,Duboce/Division,Mission,Market,W,0.348636697167,3,1999,AM,13.5,C,,,,,
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,2006,PM,41.5,D,,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2011,AM,10.1374503299187,D,,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2021,AM,24.152,B,15.00,,,,
68,Cesar Chavez,Kansas,3rd,E,0.795213243079,3,2009,PM,25.4413295149124,A,,,,,
83,Drumm,Market,Washington,N,0.216252234754,3,2017,AM,9.0,D,,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,1993,AM,11.7,D,,,,,
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,1993,PM,12.5,D,,,,,
161,Market/Portola,Burnett,Santa Clara,W,1.33877798333,3,1999,AM,30.2,A,,,,,
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,2007,PM,23.5897527466226,B,,5.8,,,4.0671987494176897
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2009,AM,24.8786968574136,C,,,,,
113,Geary,Gough,Arguello,W,1.91511841291,3,2015,PM,15.0,C,,8.5,0.6,7.05882352941176470600,1.7647058823529412
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2021,AM,18.079,C,17.00,9.635762657771387,2.6902533987711768,27.91946516658385222400,1.8762396545144266
151,Market/Portola,Sloat,Santa Clara,E,0.431052323524,3,2017,AM,13.4,C,71.00,,,,
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,1993,AM,11.9,D,,,,,
2,2nd St,Brannan,Market,N,0.721663762149,3,2021,PM,11.876,D,19.00,,,,
202,Potrero,Division,21st,S,0.795213636929,3,2019,AM,15.350866451776009,C,23.00,9.685361701447508,1.6230690566213908,16.75796017384480319300,1.5849554126080571
25,19th Ave/Park Presidio,Lincoln,Lake,N,1.84601264148,3,2013,PM,28.1,A,,13.3,1.2,9.02255639097744360900,2.1127819548872180
190,Ocean,Howth,Miramar,W,0.484469999936,3,2013,PM,12.5,D,,5.5,1.2,21.81818181818181818200,2.2727272727272727
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,1997,PM,35.5,E,,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2021,AM,21.308,B,12.00,,,,
14,6th St,Market,Brannan,S,0.722780496169,3,2009,PM,12.3091272777177,D,,,,,
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2021,PM,11.196,D,24.00,7.625007678177889,1.5863910031221498,20.80510695959380256600,1.4683263902857412
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2001,PM,16.4,C,,,,,
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2011,PM,17.4338687757414,C,,9.06,3.22,35.54083885209713024300,1.9242680767926490
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1993,AM,33.0,A,,,,,
158,Market/Portola,Van Ness,Guerrero,W,0.431522395133,3,2007,PM,8.33311282484852,E,,7.2,,,1.1573767812289611
138,Junipero Serra,Brotherhood,19th,N,0.338531960516,1,2013,PM,13.8,E,,8.8,1.5,17.04545454545454545500,1.5681818181818182
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2004,AM,8.4,E,,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2001,AM,9.2,D,,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2001,PM,20.5,B,,,,,
126,Gough,Golden Gate,Market,S,0.541309002365,3,1991,AM,8.3,E,,,,,
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2017,AM,15.1,C,52.00,7.0,0.89931748,12.84739257142857142900,2.1571428571428571
37,Bayshore,County Line,Industrial,N,2.26529775319,3,2006,AM,18.4,C,,,,,
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2013,PM,18.2,C,,9.0,1.8,20.00000000000000000000,2.0222222222222222
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2006,AM,11.8,D,,5.5,,,2.1454545454545455
94,Fell,Gough,Laguna,W,0.181758774817,3,2019,PM,11.08629428627916,D,28.00,,,,
187,Oak,Laguna,Franklin,E,0.273284032049,3,2017,PM,8.8,E,49.00,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,1999,PM,11.1,D,,,,,
153,Market/Portola,Burnett,Castro,E,1.62396518156,3,1999,PM,30.9,A,,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,1997,PM,16.9,C,,,,,
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,2004,AM,9.4,D,,,,,
17,9th St,Brannan,Market,N,0.722619010047,3,1995,AM,13.3,C,,,,,
23,19th Ave/Park Presidio,Junipero Serra,Sloat,N,1.24888872158,3,2013,AM,15.7,C,,9.8,1.4,14.28571428571428571400,1.6020408163265306
59,Bush,Gough,Market,E,1.45497411971,3,2001,PM,10.2,D,,,,,
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2015,AM,17.4,C,,11.0,1.4,12.72727272727272727300,1.5818181818181818
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,1999,AM,18.1,D,,,,,
182,North Point,Embarcadero,Columbus,W,0.613771483517,3,2001,AM,13.9,C,,,,,
134,Harrison,8th,Division,W,0.399153591986,3,2019,AM,10.09777216205375,D,41.00,5.4765101483359375,0.9852680049649004,17.99080031403353760700,1.8438333698919565
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2009,PM,12.8992380199141,D,,12.2442126902,,,1.05349672913133630433
178,Mission/Otis,Ocean,Sickles,S,1.44753252430,3,2011,AM,22.0333487512836,B,,12.07,2.34,19.38690969345484672700,1.8254638567757746
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2011,PM,15.4946050795761,C,,8.22,1.91,23.23600973236009732400,1.8849884525031752
198,Pine,Leavenworth,Franklin,W,0.455701314987,3,2019,PM,9.136483687861585,D,33.00,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2021,AM,15.93,C,18.00,8.862238737123015,1.379633622153556,15.56755198180806552500,1.7975142029598969
211,Sutter,Market,Mason,W,0.564249764960,3,2009,AM,17.5089935761844,C,,7.13395280086,,,2.4543186736634543
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2021,PM,17.603,C,10.00,,,,
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2006,AM,27.3,C,,,,,
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,2013,AM,35.2,E,,,,,
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2021,PM,15.231,C,11.00,9.833400820457353,1.657143256962446,16.85218864988127281100,1.5489046239540558
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,1993,PM,15.7,C,,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2006,AM,19.2,B,,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2013,AM,36.8,E,,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2017,AM,7.5,E,50.00,6.1,1.700997299,27.88520162295081967200,1.2295081967213115
11,5th St,Brannan,Market,N,0.722305536750,3,2017,PM,3.5,F,,2.8,0.630592625,22.52116517857142857100,1.2500000000000000
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2011,AM,12.2505770610669,D,,,,,
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2019,AM,17.343066179797066,C,22.00,,,,
35,Bay,Van Ness,Embarcadero,E,1.07470383140,3,2015,PM,15.6,C,,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2019,AM,16.993247956753972,C,26.00,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2007,AM,13.6900482304296,C,,7.2,,,1.9013955875596667
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2011,PM,13.8454000944617,C,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2017,AM,20.3,D,36.00,11.5,2.009207,17.47136521739130434800,1.7652173913043478
113,Geary,Gough,Arguello,W,1.91511841291,3,2019,AM,16.689081134564642,C,30.00,10.425311650054898,1.4949819342960058,14.33992560105513457400,1.6008232362508568
53,Broadway,Larkin,Gough,W,0.363564254544,3,2006,PM,7.3,E,,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2015,AM,17.1,C,,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2013,PM,13.0,C,,7.6,1.2,15.78947368421052631600,1.7105263157894737
170,Mission/Otis,14th,9th,N,0.649404914678,3,2019,AM,9.5711696334071,D,36.00,6.3806196976084175,1.3320852980525055,20.87705209184928267000,1.5000376275355454
17,9th St,Brannan,Market,N,0.722619010047,3,1991,PM,9.9,D,,,,,
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2015,PM,9.7,D,,5.7,0.7,12.28070175438596491200,1.7017543859649123
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,2009,AM,56.0116985862593,B,,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,1999,AM,14.3,C,,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2021,PM,14.003,C,22.00,,,,
197,Pine,Kearny,Leavenworth,W,0.628422823943,3,2015,AM,17.58139534883724,C,,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2015,PM,9.7,D,,7.1,1.3,18.30985915492957746500,1.3661971830985915
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,2017,AM,11.6,D,67.00,6.0,0.614683868,10.24473113333333333300,1.9333333333333333
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,1993,AM,22.6,B,,,,,
169,Mission/Otis,Cesar Chavez,14th,N,1.39150936015,3,2009,AM,18.5487057607253,C,,7.5871823048,,,2.4447423319445661
185,Oak,Divisadero,Fillmore,E,0.366017476977,3,2006,AM,24.7,B,,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2006,PM,13.3,C,,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2015,PM,11.7,D,,6.0,0.6,10.00000000000000000000,1.9500000000000000
7,3rd St,Terry Francois,Evans,S,2.36056503215,3,2009,AM,28.6016067196611,A,,,,,
224,Van Ness/S VanNess,Washington,Lombard,N,0.576466903859,3,2009,PM,26.4420862871438,A,,8.50804805697,,,3.1078910356508623
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2009,AM,22.1680630565769,B,,9.61952995091,,,2.3044850600501346
13,6th St,Brannan,Market,N,0.722782725809,3,2009,PM,11.057355449019,D,,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2013,PM,9.290322580645121,D,,2.7,0.9,33.33333333333333333300,3.4408602150537485
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2009,PM,14.0044806847284,C,,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2015,AM,17.2,C,,8.6,1.4,16.27906976744186046500,2.0000000000000000
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2015,PM,8.3,E,,6.0,1.6,26.66666666666666666700,1.3833333333333333
15,7th St,Brannan,Market,N,0.722734761560,3,2004,AM,6.8,F,,,,,
40,Bayshore,Industrial,County Line,S,2.26068778151,3,2013,AM,24.5,B,,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2006,AM,13.3,C,,,,,
146,Lincoln/ Kezar,19th Ave,5th Ave,E,0.831209653185,3,2006,AM,17.2,C,,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2006,AM,57.5,F,,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2013,PM,24.6,C,,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2021,PM,16.38,C,17.00,,,,
43,Brannan,6th,3rd,E,0.510995373176,3,2013,PM,14.1,C,,,,,
201,Potrero,21st,Division,N,0.795213636929,3,2011,PM,23.1840884061936,B,,8.9,2.0,22.47191011235955056200,2.6049537535048989
18,10th St,Market,Brannan,S,0.726749459703,3,2017,AM,16.5,C,33.00,,,,
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2006,PM,23.8,B,,,,,
112,Geary,Kearny,Gough,W,1.17639703583,3,2011,AM,14.1288341332956,C,,7.95,2.24,28.17610062893081761000,1.7772118406661132
150,Main,Mission,Market,N,0.121791230451,3,2021,PM,13.133,C,19.00,,,,
212,Sutter,Mason,Gough,W,0.820507468686,3,2011,AM,10.496738944564,D,,6.42,1.62,25.23364485981308411200,1.6350060661314642
230,West Portal,Sloat,Ulloa,N,0.535165055910,3,2001,PM,11.6,D,,,,,
145,King,2nd,4th,W,0.344637634925,3,2007,AM,18.2671784312225,C,,,,,
227,Van Ness/S VanNess,Golden Gate,13th,S,0.795408476848,3,2017,AM,10.7,D,74.00,5.2,0.780912646,15.01755088461538461500,2.0576923076923077
217,Turk,Market,Hyde,W,0.375659761448,3,2021,AM,11.023,D,23.00,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,1995,AM,13.0,C,,,,,
173,Mission/Otis,Embarcadero,3rd,S,0.736069710872,3,2001,PM,9.7,D,,,,,
88,Duboce/Division,Mission,Market,W,0.348636697167,3,2013,AM,16.6,C,,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2007,PM,19.5782336097469,B,,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2001,AM,10.6,D,,,,,
67,Cesar Chavez,Bryant,Kansas,E,0.375195772370,3,2006,PM,31.4,A,,,,,
104,Fulton,10th Ave,Arguello,E,0.533347149871,3,2015,PM,17.4,C,,9.9,1.6,16.16161616161616161600,1.7575757575757576
113,Geary,Gough,Arguello,W,1.91511841291,3,2009,AM,20.1193361573046,B,,10.15,,,1.9822006066309951
124,Gough,Pine,Geary,S,0.255620329960,3,1991,AM,9.5,D,,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2015,AM,23.0,C,,11.1,1.9,17.11711711711711711700,2.0720720720720721
111,Geary,Arguello,Gough,E,1.91390459887,3,2019,PM,14.510556097560976,C,24.00,9.210853602386177,1.1446835370897817,12.42755108813409361200,1.5753758255154387
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2021,PM,45.983,D,41.00,,,,
111,Geary,Arguello,Gough,E,1.91390459887,3,1999,PM,20.7,B,,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2013,PM,14.3,C,,6.8,1.3,19.11764705882352941200,2.1029411764705882
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,1993,AM,16.7,C,,,,,
125,Gough,Geary,Golden Gate,S,0.330297793857,3,2009,AM,23.1629827283735,B,,,,,
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,1991,AM,8.5,E,,,,,
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2017,PM,13.3,C,24.00,9.7,1.829255715,18.85830634020618556700,1.3711340206185567
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2021,AM,12.303,D,23.00,6.440698497476552,1.1822191136667684,18.35544877826463395400,1.9101965423191726
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,1991,AM,8.3,E,,,,,
155,Market/Portola,Guerrero,Van Ness,E,0.431522394244,3,2015,AM,10.6,D,,5.9,0.9,15.25423728813559322000,1.7966101694915254
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2021,AM,12.283,D,23.00,6.995609068952014,1.0188740859001966,14.56448003108370250500,1.7558156665035129
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2013,AM,21.0,B,,10.0,3.1,31.00000000000000000000,2.1000000000000000
17,9th St,Brannan,Market,N,0.722619010047,3,2006,PM,13.3,C,,,,,
140,Junipero Serra,Sloat,19th,S,1.21066503663,1,2013,AM,25.3,C,,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2021,AM,28.579,B,17.00,,,,
88,Duboce/Division,Mission,Market,W,0.348636697167,3,2019,AM,7.977679024496938,E,45.00,,,,
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2021,PM,18.893,C,18.00,15.496161708331002,2.888107210409,18.63756499686179763700,1.2192051396729294
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,1999,AM,21.2,B,,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2019,AM,11.673750191832212,D,45.00,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,2021,PM,12.995,D,40.00,,,,
78,Doyle/Lombard/Richardson,SF Cemetery,Lyon/Francisco,E,0.925783629892,1,2017,AM,17.8,D,63.00,14.4,2.841227393,19.73074578472222222200,1.2361111111111111
2,2nd St,Brannan,Market,N,0.721663762149,3,2017,PM,6.6,F,57.00,6.5,1.490711985,22.93403053846153846200,1.01538461538461538462
23,19th Ave/Park Presidio,Junipero Serra,Sloat,N,1.24888872158,3,2009,AM,18.2079411163202,C,,12.6140066159,,,1.4434700782040994
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2017,AM,11.2,D,36.00,,,,
56,Bryant,Division,4th,E,0.993047358802,3,2013,PM,13.9,C,,8.4,1.5,17.85714285714285714300,1.6547619047619048
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2004,AM,16.2,C,,,,,
20,16th St,Mission,Potrero,E,0.666427034121,3,2021,AM,15.023,C,18.00,8.916668181862688,1.916931114749243,21.49828922251985097900,1.6848221436071990
129,Guerrero/San Jose,Cesar Chavez,29th,S,0.284216818075,3,2009,AM,21.1556301809179,B,,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2017,PM,9.9,D,74.00,,,,
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2017,AM,16.5,C,,12.5,1.810364135,14.48291308000000000000,1.3200000000000000
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2009,AM,13.3519052723143,C,,5.58,,,2.3928145649308781
128,Guerrero/San Jose,29th,Cesar Chavez,N,0.285708016388,3,2001,PM,15.6,C,,,,,
192,Octavia,Market,Fell,N,0.272347316254,3,2019,PM,9.27410769672602,D,30.00,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,1995,PM,18.9,D,,,,,
213,Sutter,Gough,Divisadero,W,0.822182703122,3,2019,PM,12.224168860953029,D,16.00,6.783645446390047,1.016679001424919,14.98720723922784227100,1.8020058621221405
135,Hayes,Market,Gough,W,0.391576854315,3,2009,AM,12.3632221081738,D,,6.92454510019,,,1.7854201148656784
102,Fremont,Harrison,Market,N,0.481453823054,3,2013,AM,16.3,C,,,,,
212,Sutter,Mason,Gough,W,0.820507468686,3,2001,AM,14.5,C,,,,,
119,Geneva,Santos,Paris,W,1.18847158845,3,1993,PM,22.6,B,,,,,
95,Fell,Laguna,Stanyan,W,1.56263550676,3,2021,PM,16.619,C,21.00,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2004,AM,10.7,D,,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2019,PM,17.23955186579938,C,17.00,,,,
42,Brannan,Division,6th,E,0.543686772018,3,2015,AM,16.2,C,,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2011,PM,17.0999364164078,C,,8.22,1.77,21.53284671532846715300,2.0802842355727251
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2017,AM,13.0,C,31.00,11.4,1.636548706,14.35569040350877193000,1.1403508771929825
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2009,AM,20.7435298060314,B,,13.8011825531,,,1.5030255361249476
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2013,AM,14.437994722955203,C,,9.9,1.7,17.17171717171717171700,1.4583833053490104
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2007,AM,25.3485348590155,A,,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2021,AM,18.207,C,27.00,,,,
83,Drumm,Market,Washington,N,0.216252234754,3,2015,AM,12.983606557376977,D,,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,2009,PM,11.1252645266846,D,,5.76144889802,,,1.9309838069566056
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2009,AM,20.0587216776798,B,,9.76488822893,,,2.0541680772395036
167,Mission/Otis,Sickles,Ocean,N,1.44753252430,3,2021,AM,17.67,C,17.00,12.480550815609096,2.3281730091466413,18.65440911658207162400,1.4158028969282827
71,Cesar Chavez,Bryant,Guerrero,W,0.754605993692,3,2019,PM,10.685927816586064,D,33.00,,,,
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2011,PM,15.3011342274127,C,,10.77,2.84,26.36954503249767873700,1.4207181269649675
82,Doyle/Lombard/Richardson,SF Cemetery,County Line,W,1.14718637200,1,2006,PM,24.2,C,,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2001,AM,10.9,D,,,,,
166,Masonic,Geary,Page,S,0.787685338768,3,2011,AM,11.0776090314736,D,,7.69,1.83,23.79713914174252275700,1.4405213304907152
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2009,PM,22.3131638597793,B,,15.13,,,1.4747629781744415
201,Potrero,21st,Division,N,0.795213636929,3,2017,AM,11.7,D,33.00,9.5,1.108578986,11.66925248421052631600,1.2315789473684211
29,19th Ave/Park Presidio,Lincoln,Sloat,S,2.12907397694,3,2007,PM,24.251283135127,B,,,,,
200,Potrero,Cesar Chavez,21st,N,0.605891596600,3,1999,AM,15.5,C,,,,,
18,10th St,Market,Brannan,S,0.726749459703,3,1991,AM,12.1,D,,,,,
82,Doyle/Lombard/Richardson,SF Cemetery,County Line,W,1.14718637200,1,2015,PM,14.2,E,,10.8,4.0,37.03703703703703703700,1.3148148148148148
103,Fulton,Park Presidio,10th Ave,E,0.204862455561,3,2009,AM,27.1769097804813,A,,11.56,,,2.3509437526367907
199,Pine,Franklin,Presidio,W,1.26586349565,3,2015,AM,17.059701492537215,C,,,,,
40,Bayshore,Industrial,County Line,S,2.26068778151,3,2021,AM,24.051,B,13.00,,,,
80,Doyle/Lombard/Richardson,Van Ness,Lyon/Francisco,W,1.29004337304,3,1993,PM,20.5,B,,,,,
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,2013,PM,17.4,F,,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,1993,PM,11.6,D,,,,,
124,Gough,Pine,Geary,S,0.255620329960,3,2007,AM,23.6027421707959,B,,,,,
221,Van Ness/S VanNess,Cesar Chavez,13th,N,1.48805028807,3,2013,AM,18.8,C,,,,,
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2017,PM,11.9,D,35.00,5.5,0.509901951,9.27094456363636363600,2.1636363636363636
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2001,AM,17.0,C,,,,,
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2013,AM,15.0,C,,,,,
205,Skyline,Sloat,County Line,S,1.94421775284,3,2019,PM,33.79880711578222,A,44.00,,,,
7,3rd St,Terry Francois,Evans,S,2.36056503215,3,2019,PM,14.417453626220365,C,17.00,,,,
31,Alemany,Junipero Serra,Lyell,E,2.94945429357,3,2017,PM,16.8,C,63.00,,,,
187,Oak,Laguna,Franklin,E,0.273284032049,3,2013,AM,13.4,C,,,,,
126,Gough,Golden Gate,Market,S,0.541309002365,3,2021,AM,15.326,C,29.00,,,,
143,Kearny,Market,Columbus,N,0.647422162187,3,1999,AM,8.8,E,,,,,
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,1993,AM,20.9,B,,,,,
79,Doyle/Lombard/Richardson,Lyon/Francisco,Van Ness,E,1.29004337304,3,2015,PM,13.8,C,,12.5,2.3,18.40000000000000000000,1.1040000000000000
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2006,PM,19.1,B,,,,,
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,2021,PM,33.327,E,48.00,,,,
117,Geneva,Cayuga,Paris,E,0.328791999333,3,2007,PM,9.24200258262912,D,,,,,
63,Castro/Divisadero,Pine,Geary,S,0.265206469451,3,2019,PM,8.812295335186901,E,28.00,5.2553864619323445,1.501387217386472,28.56854064419135745400,1.6768120477950013
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2001,PM,28.4,A,,,,,
41,Beale/Davis,Clay,Mission,S,0.324642787669,3,2009,PM,11.2209330443355,D,,8.91585031766,,,1.2585376205912436
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,1999,PM,14.5,C,,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,1999,PM,11.4,D,,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2011,AM,15.1456804902073,C,,6.01,2.47,41.09816971713810316100,2.5200799484537937
160,Market/Portola,Castro,Burnett,W,1.62544141161,3,1999,AM,27.5,B,,,,,
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,1991,PM,20.6,B,,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2015,PM,36.4,E,,,,,
160,Market/Portola,Castro,Burnett,W,1.62544141161,3,2009,PM,26.7031918029581,A,,,,,
3,2nd St,Market,Brannan,S,0.721663762241,3,2009,AM,16.34545582505,C,,9.07522043796,,,1.8011084068746060
44,Brannan,3rd,6th,W,0.516217358991,3,2017,PM,7.9,E,47.00,,,,
170,Mission/Otis,14th,9th,N,0.649404914678,3,2006,PM,12.3,D,,6.6,,,1.8636363636363636
74,Columbus,Greenwich,North Point,N,0.424419897198,3,2019,AM,8.73093181190761,E,24.00,6.350725279199034,1.5812838290141655,24.89926361943970178900,1.3747928666517240
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2017,PM,13.6,C,44.00,6.4,0.56069518,8.76086218750000000000,2.1250000000000000
